lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
154;8,072971;null;null;null;null;35,47647
155;8,101486;null;null;null;null;35,26677
156;8,12964;27,03;746,84;9,14;302,44;35,27038
157;8,158314;null;null;null;null;35,10706
158;8,186386;null;null;null;null;35,39472
159;8,214323;null;null;null;null;35,86222
160;8,242865;null;null;null;null;35,1959
161;8,272093;null;null;null;null;34,05774
162;8,30093;null;null;null;null;34,95098
163;8,332216;null;null;null;null;31,88745
164;8,406687;null;null;null;null;13,47226
165;8,435648;null;null;null;null;34,19365
166;8,464716;null;null;null;null;34,33641
167;8,493772;null;null;null;null;34,34526
168;8,521953;null;null;null;null;35,61
169;8,550423;null;null;null;null;34,98914
170;8,579299;null;null;null;null;34,82998
171;8,607752;null;null;null;null;34,91596
172;8,636852;27,24;748,84;13,27;506,88;34,60255
173;8,665507;null;null;null;null;34,80779
174;8,694057;null;null;null;null;34,96381
175;8,723035;null;null;null;null;34,5992
176;8,751722;null;null;null;null;34,80525
177;8,780596;null;null;null;null;34,65496
178;8,809415;null;null;null;null;34,58138
179;8,838461;null;null;null;null;34,65736
180;8,867173;null;null;null;null;34,58317
181;8,896264;null;null;null;null;34,55138
182;8,925041;null;null;null;null;34,57109
183;8,953995;null;null;null;null;34,55831
184;8,982527;null;null;null;null;35,36555
185;9,011479;null;null;null;null;34,1878
186;9,040181;null;null;null;null;35,04861
187;9,069386;null;null;null;null;34,07341
188;9,098125;null;null;null;null;35,07566
189;9,126109;27,18;748,84;9,43;507,48;35,4282
190;9,155189;null;null;null;null;34,55759
191;9,18405;null;null;null;null;34,57085
192;9,212673;null;null;null;null;34,8562
193;9,241651;null;null;null;null;34,76592
194;9,270009;null;null;null;null;35,08772
195;9,299384;null;null;null;null;34,13622
196;9,327759;null;null;null;null;35,04554
197;9,35661;null;null;null;null;34,8432
198;9,385504;null;null;null;null;34,51251
199;9,414077;null;null;null;null;34,97335
200;9,442907;null;null;null;null;34,87152
201;9,471597;null;null;null;null;34,67791
202;9,500403;null;null;null;null;34,83592
203;9,529263;null;null;null;null;34,48169
204;9,558077;null;null;null;null;34,96222
205;9,586403;null;null;null;null;35,07677
206;9,615796;27,24;748,84;9,43;507,48;34,28802
207;9,644548;null;null;null;null;34,46766
208;9,672796;null;null;null;null;35,48138
209;9,701523;null;null;null;null;35,15507
210;9,730374;null;null;null;null;34,26101
211;9,758995;null;null;null;null;35,12741
212;9,787819;null;null;null;null;34,52502
213;9,816519;null;null;null;null;35,00347
214;9,8451;null;null;null;null;34,90231
215;9,874767;null;null;null;null;33,64319
216;9,903441;null;null;null;null;34,99514
217;9,933113;null;null;null;null;33,57823
218;9,962165;null;null;null;null;34,56643
219;9,991278;null;null;null;null;34,18605
220;10,01952;null;null;null;null;35,61431
221;10,04881;null;null;null;null;33,90072
222;10,0773;null;null;null;null;35,37256
223;10,10629;null;null;null;null;34,397
224;10,13475;27,24;748,84;9,37;507,50;35,02885
225;10,1642;null;null;null;null;34,20675
226;10,19336;null;null;null;null;34,08816
227;10,2217;null;null;null;null;35,43322
228;10,25031;null;null;null;null;34,75517
229;10,2793;null;null;null;null;34,68633
230;10,30803;null;null;null;null;34,80089
231;10,33679;null;null;null;null;34,75782
232;10,36587;null;null;null;null;34,21798
233;10,39451;null;null;null;null;34,99158
234;10,42425;null;null;null;null;33,83453
235;10,45273;null;null;null;null;34,87772
236;10,48239;null;null;null;null;33,92234
237;10,5111;null;null;null;null;34,66577
238;10,53955;null;null;null;null;35,16422
239;10,568;null;null;null;null;34,99599
240;10,59697;null;null;null;null;34,7009
241;10,6258;27,25;748,84;9,48;509,86;34,51144
242;10,65502;null;null;null;null;34,23872
243;10,68363;null;null;null;null;35,19454
244;10,71295;null;null;null;null;34,06644
245;10,74206;null;null;null;null;34,48835
246;10,7705;null;null;null;null;34,81385
247;10,79957;null;null;null;null;34,70692
248;10,82827;null;null;null;null;34,53468
249;10,85645;null;null;null;null;35,72564
250;10,8849;null;null;null;null;34,90316
251;10,9146;null;null;null;null;33,7366
252;10,94451;null;null;null;null;33,60181
253;10,97263;null;null;null;null;35,32882
254;11,00151;null;null;null;null;34,78515
255;11,02964;null;null;null;null;35,34593
256;11,05867;null;null;null;null;34,66733
257;11,0875;null;null;null;null;34,50549
258;11,11628;27,36;748,84;9,57;511,01;35,01781
259;11,14547;null;null;null;null;34,04082
260;11,174;null;null;null;null;35,00812
261;11,20285;null;null;null;null;34,88307
262;11,23229;null;null;null;null;33,73648
263;11,26105;null;null;null;null;35,03547
264;11,28988;null;null;null;null;34,42791
265;11,3191;null;null;null;null;34,43028
266;11,34789;null;null;null;null;34,63023
267;11,37714;null;null;null;null;34,25866
268;11,40611;null;null;null;null;34,34892
269;11,43446;null;null;null;null;35,248
270;11,46317;null;null;null;null;34,99587
271;11,49367;null;null;null;null;32,66735
272;11,52341;null;null;null;null;33,78378
273;11,55247;null;null;null;null;34,2932
274;11,58188;null;null;null;null;34,07306
275;11,61146;null;null;null;null;33,79326
276;11,64093;27,24;748,84;9,52;511,09;34,029
277;11,67067;null;null;null;null;33,65315
278;11,70051;null;null;null;null;33,54309
279;11,73044;null;null;null;null;33,23231
280;11,75948;null;null;null;null;34,70655
281;11,78898;null;null;null;null;33,613
282;11,81817;null;null;null;null;34,39062
283;11,84738;null;null;null;null;34,03722
284;11,87756;null;null;null;null;33,27721
285;11,90638;null;null;null;null;34,60328
286;11,93599;null;null;null;null;33,8975
287;11,9655;null;null;null;null;33,72238
288;11,99427;null;null;null;null;34,79144
289;12,02297;null;null;null;null;35,0625
290;12,05186;null;null;null;null;34,36934
291;12,08134;null;null;null;null;34,12597
292;12,10977;null;null;null;null;35,00935
293;12,13933;27,91;748,84;9,60;511,77;33,94756
294;12,1681;null;null;null;null;34,56249
295;12,1971;null;null;null;null;34,76097
296;12,22589;null;null;null;null;34,56966
297;12,25406;null;null;null;null;35,41265
298;12,28275;null;null;null;null;35,03621
299;12,31132;null;null;null;null;34,77922
300;12,34011;null;null;null;null;34,93755
301;12,3696;null;null;null;null;33,77146
302;12,39836;null;null;null;null;34,99453
303;12,42705;null;null;null;null;34,6204
304;12,45567;null;null;null;null;35,16656
305;12,48541;null;null;null;null;33,39032
306;12,51498;null;null;null;null;33,8797
307;12,54344;null;null;null;null;35,2073
308;12,57259;null;null;null;null;34,20171
309;12,60153;null;null;null;null;34,74804
310;12,62982;27,22;748,84;9,52;512,38;35,17597
311;12,65872;null;null;null;null;34,7291
312;12,6871;null;null;null;null;35,05156
313;12,71587;null;null;null;null;34,93254
314;12,74531;null;null;null;null;33,92211
315;12,77338;null;null;null;null;35,47898
316;12,80251;null;null;null;null;34,54983
317;12,83151;null;null;null;null;34,31709
318;12,86022;null;null;null;null;34,9884
319;12,88903;null;null;null;null;34,5754
320;12,91767;null;null;null;null;35,1094
321;12,9467;null;null;null;null;34,28579
322;12,97566;null;null;null;null;34,59322
323;13,00477;null;null;null;null;34,22876
324;13,0337;null;null;null;null;34,58891
325;13,06259;null;null;null;null;34,89549
326;13,09137;null;null;null;null;34,44036
327;13,12;27,37;748,84;9,63;512,40;35,09388
328;13,14866;null;null;null;null;34,74044
329;13,17672;null;null;null;null;35,77357
330;13,20574;null;null;null;null;34,41962
331;13,23474;null;null;null;null;34,3743
332;13,26281;null;null;null;null;35,79585
333;13,29168;null;null;null;null;34,47598
334;13,32013;null;null;null;null;35,34268
335;13,34795;null;null;null;null;35,66893
336;13,37709;null;null;null;null;34,61393
337;13,40618;null;null;null;null;34,1614
338;13,43487;null;null;null;null;34,89196
339;13,46319;null;null;null;null;35,49649
340;13,49137;null;null;null;null;35,23124
341;13,51988;null;null;null;null;35,23521
342;13,5485;null;null;null;null;34,76048
343;13,57706;null;null;null;null;35,2109
344;13,60702;null;null;null;null;33,30303
345;13,63576;27,08;748,84;9,56;512,40;34,89037
346;13,66431;null;null;null;null;34,83932
