lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
238;45,73713;null;null;null;null;5,762523
239;45,90933;null;null;null;null;5,800084
240;46,07675;49,39;1015,57;45,95;4077,04;5,975536
241;46,25126;null;null;null;null;5,728214
242;46,43353;null;null;null;null;5,488338
243;46,60345;54,30;1015,57;56,88;4077,04;5,880444
244;46,78333;null;null;null;null;5,562849
245;46,96267;null;null;null;null;5,586181
246;47,14675;50,94;1015,57;45,23;4077,04;5,43746
247;47,32608;null;null;null;null;5,559181
248;47,50954;null;null;null;null;5,452729
249;47,69283;53,22;1015,57;60,02;4077,04;5,454618
250;47,88078;null;null;null;null;5,330328
251;48,06998;48,04;1015,57;55,60;4077,04;5,28151
252;48,2565;null;null;null;null;5,357736
253;48,43741;null;null;null;null;5,526013
254;48,62428;56,46;1015,57;48,33;4077,04;5,349851
255;48,80792;null;null;null;null;5,447917
256;48,99532;null;null;null;null;5,336148
257;49,18886;56,80;1015,57;61,86;4077,04;5,170593
258;49,3806;null;null;null;null;5,215116
259;49,56371;46,69;1015,57;52,66;4077,04;5,460375
260;49,74925;null;null;null;null;5,395047
261;49,9365;null;null;null;null;5,335354
262;50,11936;58,64;1015,57;46,36;4077,04;5,469589
263;50,30236;null;null;null;null;5,463636
264;50,48662;null;null;null;null;5,421744
265;50,67143;55,16;1015,57;48,67;4077,04;5,41296
266;50,85403;null;null;null;null;5,474349
267;51,03337;null;null;null;null;5,579831
268;51,22964;46,51;1015,57;49,36;4077,04;5,097159
269;51,42257;null;null;null;null;5,177626
270;51,61774;54,33;1015,57;59,05;4079,03;5,134308
271;51,80481;null;null;null;null;5,334389
272;51,98755;null;null;null;null;5,473549
273;52,17909;54,85;1015,57;69,14;4087,14;5,224425
274;52,3636;null;null;null;null;5,423191
275;52,5437;null;null;null;null;5,547158
276;52,72423;49,22;1015,57;58,45;4087,14;5,542712
277;52,90186;null;null;null;null;5,626449
278;53,07353;54,92;1015,57;50,95;4087,14;5,823382
279;53,24777;null;null;null;null;5,737347
280;53,4264;null;null;null;null;5,59639
281;53,59998;53,49;1015,57;63,29;4087,14;5,76149
282;53,78932;null;null;null;null;5,286225
283;53,97861;null;null;null;null;5,30378
284;54,17459;50,78;1017,57;45,11;4088,22;5,080898
285;54,37227;null;null;null;null;5,058427
286;54,56731;45,81;1017,57;57,34;4090,30;5,126094
287;54,76194;null;null;null;null;5,151108
288;54,94778;null;null;null;null;5,383212
289;55,13358;56,71;1017,57;75,63;4090,30;5,372814
290;55,3335;null;null;null;null;5,002792
291;55,51099;null;null;null;null;5,624
292;55,69504;59,28;1017,57;69,45;4090,30;5,445386
293;55,87588;null;null;null;null;5,525598
294;56,04818;49,95;1017,57;59,13;4090,30;5,80534
295;56,22318;null;null;null;null;5,707681
296;56,3926;null;null;null;null;5,898407
297;56,56437;54,73;1017,57;59,86;4090,30;5,825072
298;56,73753;null;null;null;null;5,772875
299;56,91349;null;null;null;null;5,68802
300;57,09066;51,90;1017,57;55,05;4090,30;5,639191
301;57,28027;null;null;null;null;5,279182
302;57,47032;null;null;null;null;5,258743
303;57,65437;50,28;1017,57;43,35;4090,30;5,432285
304;57,84116;null;null;null;null;5,351924
305;58,02528;null;null;null;null;5,43147
306;58,20818;55,86;1017,57;48,55;4090,30;5,473864
307;58,39054;null;null;null;null;5,476607
308;58,58764;48,82;1017,57;50,12;4090,30;5,077568
309;58,77849;null;null;null;null;5,245855
310;58,97176;null;null;null;null;5,166885
311;59,155;56,81;1017,57;57,25;4090,30;5,458834
312;59,3386;null;null;null;null;5,447442
313;59,53728;null;null;null;null;5,036862
314;59,72006;49,90;1017,57;49,09;4090,30;5,465873
315;59,90771;null;null;null;null;5,329016
316;60,09536;56,21;1017,57;47,92;4090,30;5,332204
317;60,28008;null;null;null;null;5,414399
318;60,47406;null;null;null;null;5,151235
319;60,65915;55,52;1017,57;59,53;4090,30;5,404234
320;60,84344;null;null;null;null;5,420051
321;61,0276;null;null;null;null;5,436617
322;61,21569;57,22;1017,57;58,52;4090,30;5,318465
323;61,4011;null;null;null;null;5,387443
324;61,58803;49,59;1017,57;51,22;4090,30;5,35288
325;61,76887;null;null;null;null;5,526733
326;61,94656;null;null;null;null;5,62916
327;62,11732;54,65;1017,57;57,91;4090,30;5,852399
328;62,27842;null;null;null;null;6,209749
329;62,44358;null;null;null;null;6,053199
330;62,60454;53,69;1017,57;55,63;4090,30;6,210941
331;62,76898;null;null;null;null;6,085568
332;62,93124;null;null;null;null;6,158967
333;63,09748;49,73;1017,57;50,00;4090,30;6,015986
334;63,26453;null;null;null;null;5,985447
335;63,428;null;null;null;null;6,118404
336;63,59946;49,27;1017,57;47,28;4090,30;5,837009
337;63,76422;null;null;null;null;6,069976
338;63,93864;null;null;null;null;5,729444
339;64,11829;52,66;1017,57;52,24;4090,30;5,574189
340;64,27393;null;null;null;null;6,410606
341;64,42937;null;null;null;null;6,449216
342;64,59075;52,02;1017,57;49,89;4090,30;6,1921
343;64,74838;null;null;null;null;6,337614
344;64,90956;null;null;null;null;6,206732
345;65,07485;48,62;1017,57;42,24;4090,30;6,05143
346;65,23574;null;null;null;null;6,207586
347;65,40482;null;null;null;null;5,917545
348;65,58053;47,43;1017,57;45,80;4090,30;5,697016
349;65,75;null;null;null;null;5,896292
350;65,9038;null;null;null;null;6,494202
351;66,06046;50,47;1017,57;45,92;4090,30;6,388033
352;66,21566;null;null;null;null;6,441755
353;66,37028;null;null;null;null;6,475132
354;66,5235;null;null;null;null;6,519351
355;66,67779;53,31;1017,57;44,84;4090,30;6,495232
356;66,83192;null;null;null;null;6,472044
357;66,98382;null;null;null;null;6,58016
358;67,15501;46,24;1017,57;39,53;4090,30;5,852118
359;67,32999;null;null;null;null;5,727452
360;67,5032;null;null;null;null;5,752267
361;67,67809;46,60;1017,57;43,23;4090,30;5,723247
362;67,85072;null;null;null;null;5,793431
363;68,02299;null;null;null;null;5,797881
364;68,20233;51,71;1017,57;47,76;4090,30;5,581048
365;68,39077;null;null;null;null;5,307757
366;68,58734;46,77;1017,57;43,91;4090,30;5,08889
367;68,77467;null;null;null;null;5,336114
368;68,97104;null;null;null;null;5,100586
369;69,15901;52,30;1017,57;56,99;4089,77;5,309242
370;69,34901;null;null;null;null;5,266872
371;69,5277;null;null;null;null;5,59692
372;69,7085;57,61;1017,57;46,49;4089,77;5,530824
373;69,89793;null;null;null;null;5,282093
374;70,09073;52,38;1017,57;45,71;4090,83;5,180657
375;70,28565;null;null;null;null;5,134933
376;70,47234;null;null;null;null;5,351918
377;70,66599;55,12;1017,57;47,49;4090,83;5,17269
378;70,85577;null;null;null;null;5,261457
379;71,04347;null;null;null;null;5,329209
380;71,23531;54,51;1017,57;51,79;4090,83;5,211525
381;71,42213;null;null;null;null;5,348366
382;71,62422;56,70;1017,57;48,66;4090,83;4,953988
383;71,81071;null;null;null;null;5,364254
384;72,00269;null;null;null;null;5,205357
385;72,18102;56,15;1017,57;47,32;4090,83;5,608295
386;72,34895;null;null;null;null;5,949183
387;72,51318;null;null;null;null;6,095632
388;72,68037;56,39;1017,57;53,23;4090,83;5,974815
389;72,8446;null;null;null;null;6,122893
390;73,01321;null;null;null;null;5,904104
391;73,18349;52,67;1017,57;49,28;4090,83;5,864735
392;73,36295;null;null;null;null;5,579681
393;73,53569;null;null;null;null;5,786062
394;73,69521;45,49;1017,57;43,11;4090,83;6,266296
395;73,85531;null;null;null;null;6,241368
396;74,02119;null;null;null;null;6,036828
397;74,20016;54,73;1017,57;42,77;4090,83;5,584783
398;74,36235;null;null;null;null;6,170828
399;74,52206;null;null;null;null;6,260381
400;74,68347;48,49;1017,57;47,51;4090,83;6,18895
401;74,83966;null;null;null;null;6,405182
402;74,99576;null;null;null;null;6,406946
403;75,15122;50,52;1017,57;44,85;4090,83;6,430616
404;75,30013;null;null;null;null;6,713347
405;75,45296;null;null;null;null;6,541048
406;75,61044;47,89;1017,57;41,19;4090,83;6,352797
407;75,75848;null;null;null;null;6,747247
408;75,90312;null;null;null;null;6,919137
409;76,05776;47,76;1017,57;31,70;4090,83;6,468456
410;76,21315;null;null;null;null;6,440266
411;76,36388;null;null;null;null;6,623793
412;76,51817;null;null;null;null;6,483516
413;76,67248;50,20;1017,57;42,82;4090,83;6,484189
414;76,83264;null;null;null;null;6,240211
415;76,98307;null;null;null;null;6,645993
416;77,13653;47,61;1017,57;32,82;4090,83;6,521337
417;77,29275;null;null;null;null;6,398378
418;77,4538;null;null;null;null;6,209032
419;77,61961;46,91;1017,57;40,26;4090,83;6,035364
420;77,78159;null;null;null;null;6,180985
421;77,94037;null;null;null;null;6,285407
422;78,10637;46,64;1017,57;41,11;4090,83;6,025563
423;78,27213;null;null;null;null;6,03681
424;78,44078;null;null;null;null;5,924276
425;78,60159;49,74;1017,57;43,00;4090,83;6,223453
426;78,76888;null;null;null;null;5,977583
427;78,9312;null;null;null;null;6,165239
428;79,09658;48,46;1017,57;31,41;4090,83;6,042584
429;79,27337;null;null;null;null;5,656288
430;79,43685;null;null;null;null;6,112989
431;79,6066;49,46;1017,57;42,59;4090,83;5,890586
432;79,77806;null;null;null;null;5,838165
433;79,94398;null;null;null;null;6,027426
434;80,12049;50,98;1017,57;33,51;4090,83;5,664875
435;80,29293;null;null;null;null;5,798553
436;80,46432;null;null;null;null;5,832509
437;80,63468;51,37;1017,57;46,53;4090,83;5,872815
438;80,80625;null;null;null;null;5,827866
439;80,97828;null;null;null;null;5,812605
440;81,15455;50,67;1017,57;46,02;4090,83;5,672156
441;81,32479;null;null;null;null;5,871522
442;81,50535;null;null;null;null;5,538699
443;81,67597;51,36;1017,57;47,55;4090,83;5,863624
444;81,84689;null;null;null;null;5,853036
445;82,02232;null;null;null;null;5,696798
446;82,19169;53,12;1017,57;36,77;4090,83;5,906989
447;82,35783;null;null;null;null;6,014278
448;82,53288;null;null;null;null;5,71393
449;82,70047;47,86;1017,57;47,31;4090,83;5,970245
450;82,8633;null;null;null;null;6,134367
451;83,02634;null;null;null;null;6,135105
452;83,18916;55,00;1017,57;40,50;4090,83;6,144982
453;83,35493;null;null;null;null;6,027514
454;83,51766;null;null;null;null;6,144631
455;83,68047;51,68;1017,57;44,53;4090,83;6,151102
456;83,84389;null;null;null;null;6,118487
457;84,01261;null;null;null;null;5,926849
458;84,18865;50,97;1017,57;45,88;4090,83;5,678804
459;84,3617;null;null;null;null;5,786782
460;84,53672;null;null;null;null;5,708463
461;84,70061;45,26;1017,57;41,68;4090,83;6,096843
462;84,86674;null;null;null;null;6,015312
463;85,03273;null;null;null;null;6,030734
464;85,20026;53,79;1017,57;39,09;4090,83;5,963545
465;85,36993;null;null;null;null;5,895719
466;85,54473;null;null;null;null;5,727787
467;85,71556;52,87;1017,57;45,38;4090,83;5,852673
468;85,88379;null;null;null;null;5,936223
