lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
102;5.83299;40.8278;1073.49;78.5083;1383.16;7.96154
103;5.96268;40.5135;1073.65;77.6325;1383.16;7.62668
104;6.09571;43.8965;1073.42;77.3813;1376.73;7.35824
105;6.22254;41.4751;1073.46;77.2026;1382.83;7.84044
106;6.35038;40.9582;1073.29;77.1976;1376.73;7.9677
107;6.4757;40.7814;1073.39;77.8195;1376.73;7.96862
108;6.61066;44.2773;1073.99;77.4236;1376.73;7.40258
109;6.73912;41.921;1074.63;77.1808;1383.16;7.78157
110;6.86296;41.3835;1074.41;77.6471;1376.73;7.91668
111;6.99264;40.3881;1073.54;77.5542;1376.73;7.83171
112;7.12207;41.627;1073.39;77.4886;1382.83;7.77213
113;7.25167;38.6999;1072.66;77.5433;1376.73;7.95651
114;7.37506;42.9598;1073.6;77.3227;1382.85;7.78967
115;7.50174;40.9698;1073.66;77.3304;1382.83;7.91434
116;7.63186;42.1942;1073.82;77.3352;1382.85;7.73273
117;7.76366;43.0908;1073.48;77.3981;1383.16;7.58461
118;7.89028;40.99;1073.3;77.0717;1382.83;7.8591
119;8.01337;39.3143;1073.56;76.984;1376.73;8.14294
120;8.13592;40.7611;1073.45;78.1714;1376.73;8.02233
121;8.27188;43.9679;1073.17;77.1357;1383.16;7.4587
122;8.39314;38.7233;1073.58;78.1591;1376.73;8.2541
123;8.52096;40.9418;1074.27;78.3238;1382.83;7.91859
124;8.6466;40.4596;1074.2;78.0963;1376.73;7.94915
125;8.77724;43.006;1074.2;76.938;1382.83;7.63653
126;8.91214;42.3861;1066.52;76.9507;1376.73;7.52647
127;9.04636;41.4851;1065.55;77.0551;1376.73;7.4615
128;9.17089;42.2505;1065.45;77.1059;1376.73;7.88627
129;9.30234;43.2236;1065.95;78.0685;1382.61;7.51396
130;9.43072;41.357;1065.93;77.0836;1382.83;7.87542
131;9.56101;42.4944;1065.81;77.1274;1376.73;7.57498
132;9.68888;40.5802;1066.29;77.1754;1383.16;7.93881
133;9.81714;41.8749;1066.33;77.7956;1382.83;7.78605
134;9.94303;41.5927;1065.99;77.0839;1383.16;7.87442
135;10.0734;41.7918;1065.5;77.1475;1376.73;7.68432
136;10.201;41.5519;1065.55;77.0789;1376.73;7.84788
137;10.3268;40.0751;1065.98;77.9048;1376.73;8.03201
138;10.4551;42.2868;1065.96;76.9401;1382.85;7.77636
139;10.5832;41.2127;1065.71;76.7836;1376.73;7.85145
140;10.718;44.7661;1065.95;76.8705;1376.73;7.34368
141;10.8467;41.5942;1066.12;76.7192;1382.85;7.80861
142;10.979;42.1468;1065.8;76.9076;1382.85;7.53009
143;11.102;39.879;1065.73;76.665;1382.83;8.03681
144;11.229;40.5085;1065.93;76.7362;1382.85;8.02313
145;11.3564;41.7194;1066.02;76.9832;1382.83;7.78371
146;11.4826;41.544;1067.33;77.0435;1376.73;7.80878
147;11.6139;40.9992;1067.12;76.6128;1376.73;7.75742
148;11.7417;39.8068;1068.62;55.3371;1376.73;7.80868
149;11.8689;42.9888;1069.35;55.0973;1376.84;7.80171
150;11.999;39.6313;1068.86;55.1637;1441.44;7.94927
151;12.124;40.011;1069.02;55.3831;1376.73;7.68114
152;12.2487;41.2819;1068.43;54.9846;1376.73;8.07642
153;12.3707;40.4119;1068.43;55.8242;1376.73;8.15267
154;12.5081;41.6206;1066.78;55.1456;1464.04;7.60341
155;12.63;41.4611;1066.48;55.053;1376.73;7.9205
156;12.7544;39.3846;1067.16;54.8096;1376.73;7.95392
157;12.8736;41.1417;1067.27;54.6;1376.73;8.33337
158;12.9993;38.9744;1067.17;54.9722;1463.08;8.21912
159;13.1331;42.7276;1066.93;54.274;1382.83;7.48927
160;13.256;40.1111;1066.9;54.5472;1376.84;8.08766
161;13.3843;43.7453;1066.37;54.259;1382.83;7.63046
162;13.5154;40.6571;1066.42;54.5004;1383.16;7.85065
163;13.6423;41.074;1066.72;54.3783;1383.16;7.80189
164;13.7701;40.3802;1066.76;54.3616;1376.73;7.91544
165;13.8925;40.9127;1066.4;54.3837;1376.73;7.91087
166;14.0248;43.1065;1066.79;54.461;1462.87;7.60486
167;14.1564;39.1348;1065.99;54.4885;1376.73;7.66895
168;14.2862;38.8782;1066.03;54.3836;1376.73;7.79202
169;14.4143;39.124;1066.03;54.2465;1376.73;7.78579
170;14.548;38.6911;1065.95;54.5499;1382.83;7.62197
171;14.6728;38.6161;1066.4;54.1955;1376.73;7.76
172;14.7962;41.3688;1066.46;54.2157;1376.73;8.03087
173;14.9244;38.8817;1066.69;54.1489;1376.73;7.98194
174;15.0511;41.3289;1067.14;54.1911;1383.16;7.90273
175;15.1732;39.9207;1066.83;53.8975;1376.73;8.14991
176;15.3003;40.6122;1066.96;54.037;1462.14;8.05943
177;15.4216;42.2234;1066.64;54.0691;1376.73;7.88993
178;15.5454;38.6719;1066.15;54.1632;1376.73;8.17297
179;15.6717;42.8811;1066.03;53.8255;1382.85;7.90304
180;15.798;39.2619;1066.11;53.6834;1376.73;8.04607
181;15.9204;41.4083;1066.2;53.5294;1376.73;7.9925
182;16.0473;40.6896;1066.04;53.9506;1382.85;7.95237
183;16.1682;40.5091;1065.77;53.7309;1382.83;8.15911
184;16.2953;41.6565;1066.24;53.7635;1376.73;7.8708
185;16.4202;40.8459;1066.49;53.8607;1376.73;7.97351
186;16.5511;40.1671;1067.03;53.6237;1382.83;7.89045
187;16.6753;41.2277;1067.16;53.5317;1376.73;7.95603
188;16.8026;43.2061;1065.9;53.5738;1382.85;7.79937
189;16.9253;38.6719;1066.14;53.5613;1376.73;8.11528
190;17.0482;41.2853;1066.19;53.6;1382.83;8.15812
191;17.1722;39.2096;1066.46;53.5282;1376.73;8.04657
192;17.297;39.4354;1066.41;53.537;1376.73;8.20697
193;17.4274;44.0417;1066.5;53.5079;1376.73;7.39983
194;17.5515;39.3241;1066.56;53.7877;1383.16;8.34736
195;17.6744;40.6438;1066.57;53.4123;1376.73;8.00368
196;17.8031;42.8442;1066.57;53.4017;1376.73;7.69973
197;17.9309;39.9918;1066.44;53.5759;1376.73;7.99153
198;18.0641;42.6705;1066.64;53.3912;1382.85;7.49111
199;18.186;39.4142;1066.64;53.575;1376.73;8.17572
200;18.3143;41.3472;1066.84;53.3245;1376.73;7.83667
201;18.4365;42.105;1066.88;53.4526;1383.16;7.97142
202;18.5614;39.9403;1066.88;53.3751;1435.81;8.10947
203;18.6949;40.7721;1066.28;53.2939;1376.73;7.71829
204;18.8186;41.6154;1066.8;53.3162;1376.73;7.83469
205;18.9485;41.1569;1067.8;53.2675;1376.73;7.77656
206;19.078;40.4014;1067.95;53.5804;1460.99;7.8867
207;19.198;43.1128;1067.96;53.3282;1382.85;7.91772
208;19.3248;38.9645;1067.34;53.3536;1376.73;8.11131
209;19.4492;40.3545;1067.17;53.164;1383.16;8.03744
210;19.5736;41.3955;1067.18;53.2201;1376.73;7.9087
211;19.6941;40.4109;1067.18;52.9042;1376.73;8.23409
212;19.8204;39.5494;1067.61;53.0031;1376.73;7.99406
213;19.9458;40.0088;1067.33;53.1149;1382.83;7.88671
214;20.0755;39.5199;1066.93;52.9846;1376.73;7.97833
215;20.2022;40.4522;1067.35;52.9591;1376.73;7.84356
216;20.3328;43.7406;1067.11;52.879;1382.85;7.73191
217;20.4606;42.8105;1067.32;52.956;1382.8;7.65469
218;20.5961;42.3657;1063.33;53.0409;1383.16;7.52171
219;20.7218;40.9044;1063.27;52.7523;1459.35;7.93337
220;20.8473;41.5573;1063.37;52.8742;1383.16;7.93784
221;20.9719;42.1228;1062.87;52.7976;1376.73;7.86637
222;21.1017;41.9919;1063.03;52.7723;1383.16;7.78651
223;21.2283;41.7251;1063.32;52.7136;1459.07;7.88174
224;21.3541;39.6842;1063.32;52.7912;1376.73;8.06087
225;21.4777;40.1752;1062.85;52.4572;1376.73;7.98116
226;21.6051;41.3661;1062.86;52.6002;1376.73;7.81895
227;21.7282;41.5849;1063.32;52.5009;1376.73;8.10558
228;21.8539;41.7527;1063.34;52.6238;1376.73;7.82492
229;21.9793;40.7462;1063.37;52.3857;1382.83;8.04039
230;22.108;40.0963;1063.4;52.9067;1376.73;7.77558
231;22.2352;39.4854;1063.16;52.3796;1382.61;8.08759
232;22.3583;40.7879;1063.07;52.4604;1376.73;8.00148
233;22.4781;40.6337;1063.41;52.5679;1376.73;8.24012
234;22.6057;39.6384;1063.41;52.5974;1382.83;7.9757
235;22.7395;36.433;1063.44;52.344;1376.73;7.58303
236;22.8653;38.7765;1062.93;52.1779;1376.73;7.82044
237;22.9993;39.3597;1063.19;52.2083;1382.61;7.48198
238;23.1238;40.4587;1063.33;52.22;1376.73;7.86634
239;23.2488;39.2768;1063.33;52.2707;1376.73;8.11895
240;23.3709;42.3133;1063.7;52.1671;1382.85;8.07585
241;23.4998;39.4457;1064.3;52.0411;1383.16;8.01947
