lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
0;3,775857;null;null;null;null;50
1;4,036481;null;null;null;null;50
2;4,080489;null;null;null;null;13,8902
3;4,125796;null;null;null;null;22,10287
4;4,180306;null;null;null;null;18,36996
5;4,224212;null;null;null;null;22,73771
6;4,265867;null;null;null;null;23,94109
7;4,313432;null;null;null;null;21,07468
8;4,366003;null;null;null;null;18,97511
9;4,409029;null;null;null;null;23,31807
10;4,457097;null;null;null;null;20,68359
11;4,499014;null;null;null;null;23,86578
12;4,545258;144,98;697,59;7,24;265,52;21,69
13;4,593449;null;null;null;null;20,77456
14;4,65331;null;null;null;null;16,74913
15;4,700823;null;null;null;null;20,96502
16;4,748616;null;null;null;null;20,97311
17;4,815567;null;null;null;null;15,0707
18;4,867764;null;null;null;null;18,89763
19;4,915583;null;null;null;null;20,91971
20;4,965269;null;null;null;null;20,04896
21;5,015197;43,87;745,59;15,64;265,52;20,07645
22;5,064252;null;null;null;null;20,47334
23;5,1319;null;null;null;null;14,8146
24;5,18344;null;null;null;null;19,32528
25;5,231558;null;null;null;null;20,8166
26;5,284861;null;null;null;null;18,65672
27;5,330919;null;null;null;null;21,73672
28;5,380541;null;null;null;null;20,14452
29;5,42917;null;null;null;null;20,60793
30;5,480019;null;null;null;null;19,68074
31;5,528283;48,75;745,59;15,37;265,52;20,67188
32;5,579992;null;null;null;null;19,34906
33;5,628625;null;null;null;null;20,61902
34;5,677466;null;null;null;null;20,3884
35;5,727379;null;null;null;null;20,00276
36;5,777648;null;null;null;null;19,94249
37;5,824822;null;null;null;null;21,22065
38;5,876673;null;null;null;null;19,29035
39;5,926536;null;null;null;null;20,007
40;5,972401;null;null;null;null;21,83959
41;6,021584;44,79;745,59;15,36;265,52;20,27111
42;6,070739;null;null;null;null;20,45412
43;6,121253;null;null;null;null;19,71473
44;6,172346;null;null;null;null;19,62177
45;6,221478;null;null;null;null;20,30271
46;6,272891;null;null;null;null;19,50051
47;6,321244;null;null;null;null;20,64103
48;6,370274;null;null;null;null;20,41216
49;6,416348;null;null;null;null;21,65336
50;6,464733;null;null;null;null;20,67363
51;6,511051;45,01;745,59;15,21;265,52;21,77814
52;6,563769;null;null;null;null;18,86127
53;6,61384;null;null;null;null;19,96809
54;6,663743;null;null;null;null;19,99312
55;6,713503;null;null;null;null;20,14419
56;6,759383;null;null;null;null;21,74953
57;6,807771;null;null;null;null;20,67034
58;6,856411;null;null;null;null;20,62281
59;6,909165;null;null;null;null;19,04682
60;6,958877;null;null;null;null;19,9704
61;7,00664;null;null;null;null;20,94386
62;7,053995;44,23;745,59;14,85;265,52;21,11879
63;7,104954;null;null;null;null;19,70078
64;7,153903;null;null;null;null;20,43264
65;7,204363;null;null;null;null;19,74061
66;7,252221;null;null;null;null;20,94855
67;7,302285;null;null;null;null;19,91738
68;7,348832;null;null;null;null;21,50653
69;7,397743;null;null;null;null;20,4532
70;7,444828;null;null;null;null;21,20333
71;7,495388;null;null;null;null;19,80629
72;7,541205;44,78;745,59;14,84;265,52;21,78996
73;7,588527;null;null;null;null;21,19987
74;7,638732;null;null;null;null;19,84848
75;7,687185;null;null;null;null;20,64734
76;7,738529;null;null;null;null;19,53617
77;7,788567;null;null;null;null;19,93553
78;7,839273;null;null;null;null;19,69136
79;7,885244;null;null;null;null;21,78355
80;7,934888;null;null;null;null;20,16084
81;7,983608;null;null;null;null;20,49369
82;8,033974;44,70;745,59;14,62;265,52;19,91425
83;8,083619;null;null;null;null;20,09622
84;8,130118;null;null;null;null;21,60779
85;8,178292;null;null;null;null;20,63924
86;8,227669;null;null;null;null;20,23816
87;8,278147;null;null;null;null;19,94599
88;8,326183;null;null;null;null;20,74241
89;8,376156;null;null;null;null;20,03747
90;8,426364;null;null;null;null;19,84454
91;8,472838;null;null;null;null;21,57037
92;8,520794;44,48;745,59;14,24;265,52;20,81898
93;8,574332;null;null;null;null;18,6831
94;8,620065;null;null;null;null;21,84083
95;8,66878;null;null;null;null;20,58147
96;8,722426;null;null;null;null;18,64941
97;8,855589;null;null;null;null;7,541472
98;8,903976;null;null;null;null;20,38267
99;8,953677;null;null;null;null;20,16849
100;8,997837;null;null;null;null;22,57739
101;9,042386;43,42;747,59;27,97;469,96;22,4894
102;9,095002;null;null;null;null;19,05081
103;9,144243;null;null;null;null;20,23526
104;9,188603;null;null;null;null;22,6417
105;9,232204;null;null;null;null;22,76888
106;9,276035;null;null;null;null;22,8514
107;9,319794;null;null;null;null;22,8135
108;9,363379;null;null;null;null;22,94352
109;9,406784;null;null;null;null;23,05986
110;9,45099;null;null;null;null;22,66751
111;9,495063;null;null;null;null;22,6745
112;9,539078;44,12;747,59;15,14;470,56;22,73203
113;9,583154;null;null;null;null;22,6439
114;9,626985;null;null;null;null;22,82766
115;9,670874;null;null;null;null;22,84805
116;9,714351;null;null;null;null;22,91082
117;9,758367;null;null;null;null;22,7522
118;9,802258;null;null;null;null;22,74112
119;9,84575;null;null;null;null;23,00744
120;9,890574;null;null;null;null;22,37392
121;9,934305;null;null;null;null;22,80902
122;9,977891;null;null;null;null;23,01687
123;10,02196;40,48;747,59;14,96;470,56;22,61773
124;10,06556;null;null;null;null;22,93399
125;10,10854;null;null;null;null;23,37612
126;10,15295;null;null;null;null;22,51263
127;10,19671;null;null;null;null;22,74759
128;10,24118;null;null;null;null;22,5022
129;10,28508;null;null;null;null;22,79769
130;10,32889;null;null;null;null;22,9094
131;10,37274;null;null;null;null;22,68906
132;10,41645;null;null;null;null;22,90022
133;10,46021;null;null;null;null;22,84138
134;10,50437;null;null;null;null;22,65786
135;10,54809;40,22;747,59;15,06;470,59;22,83277
136;10,59223;null;null;null;null;22,76613
137;10,6365;null;null;null;null;22,51923
138;10,67982;null;null;null;null;23,05173
139;10,72394;null;null;null;null;22,6905
140;10,76725;null;null;null;null;23,07662
141;10,81101;null;null;null;null;22,95205
142;10,85461;null;null;null;null;22,85495
143;10,89867;null;null;null;null;22,74764
144;10,94333;null;null;null;null;22,29699
145;10,9871;null;null;null;null;22,91471
146;11,03093;40,44;747,59;15,10;472,95;22,8608
147;11,07449;null;null;null;null;22,85213
148;11,11798;null;null;null;null;23,09069
149;11,16158;null;null;null;null;22,92348
150;11,20578;null;null;null;null;22,58244
151;11,24897;null;null;null;null;23,215
152;11,29296;null;null;null;null;22,67826
153;11,33682;null;null;null;null;22,77608
154;11,38123;null;null;null;null;22,50873
155;11,42444;null;null;null;null;23,16257
156;11,46785;null;null;null;null;23,02503
157;11,51143;40,17;747,59;15,03;474,10;23,05343
158;11,55473;null;null;null;null;23,00443
159;11,59869;null;null;null;null;22,70488
160;11,64407;null;null;null;null;22,11
161;11,68981;null;null;null;null;21,89008
162;11,73373;null;null;null;null;22,70055
163;11,77735;null;null;null;null;22,93583
164;11,82142;null;null;null;null;22,66469
165;11,86511;null;null;null;null;22,903
166;11,90912;null;null;null;null;22,78787
167;11,95258;null;null;null;null;22,96132
168;11,99639;null;null;null;null;22,81246
169;12,04025;40,36;747,59;14,98;474,18;22,77251
170;12,0841;null;null;null;null;22,8323
171;12,1277;null;null;null;null;22,91738
172;12,17183;null;null;null;null;22,79083
173;12,21672;null;null;null;null;22,19495
174;12,26069;null;null;null;null;22,70926
175;12,30481;null;null;null;null;22,66777
176;12,34886;null;null;null;null;22,77157
177;12,39228;null;null;null;null;22,95795
178;12,43593;null;null;null;null;22,88382
179;12,47981;null;null;null;null;22,80642
180;12,52382;40,57;747,59;15,10;475,44;22,7266
181;12,56736;null;null;null;null;22,96997
182;12,61163;null;null;null;null;22,6274
183;12,65502;null;null;null;null;22,99818
