lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
106;197.697;25.6185;1211.18;43.9579;952.609;11.7596
107;197.783;28.4607;1211.38;45.3732;964.688;11.2414
108;197.864;25.281;1211.3;43.9893;1017.97;12.5459
109;197.945;25.2305;1207.64;45.7735;1020.55;12.4043
110;198.024;25.4805;1207.54;45.4223;1072.16;12.5769
111;198.104;23.9543;1207.59;45.7363;1076.8;12.8828
112;198.181;25.7106;1195.87;46.1193;951.922;12.4619
113;198.259;25.6823;1196.08;45.6376;909.125;12.4121
114;198.343;25.2724;1196.41;45.6227;1055.31;12.5902
115;198.423;25.5833;1196.18;45.7588;977.75;12.3151
116;198.507;25.4494;1196.32;45.604;982.391;12.2166
117;198.59;26.1568;1196.38;45.0189;951.062;12.0309
118;198.678;26.0765;1196.31;44.5807;1026.27;11.3582
119;198.758;26.3262;1196.4;46.2342;975.859;12.1025
120;198.84;25.1079;1196.5;45.9039;1038.98;12.6129
121;198.919;26.1825;1196.42;45.8481;972.25;12.1135
122;199.004;25.4068;1192.54;45.3007;1195.48;12.5811
123;199.078;25.1313;1192.79;46.035;962.281;12.5435
124;199.162;25.3095;1192.84;45.9622;939.18;12.1878
125;199.246;25.6978;1192.85;45.0417;1004.05;12.0431
126;199.329;26.2775;1192.86;44.7259;992.875;11.9116
127;199.41;25.1809;1192.86;44.3576;1012.47;12.4
128;199.493;25.2192;1193.03;45.721;987.375;12.2909
129;199.585;25.9737;1193.25;44.6904;1069.92;11.0348
130;199.669;23.1464;1192.38;43.3394;1042.42;11.9224
131;199.755;23.3732;1192.22;44.4389;1159.05;11.9238
132;199.834;22.8609;1192.29;44.2504;1037.95;12.3222
133;199.924;25.3171;1192.32;44.8849;1170.73;11.2266
134;200.006;23.9656;1192.26;44.7661;1110.68;12.1484
135;200.089;23.1432;1192.37;45.5632;1054.6;11.8625
136;200.175;23.4651;1192.25;44.168;990.469;11.6755
137;200.26;24.3451;1192.27;44.3936;1075.42;11.7732
138;200.347;23.6889;1191.95;45.2097;1138.89;11.6943
139;200.433;23.5695;1192.15;44.2671;1086.08;11.6662
140;200.516;23.4874;1191.99;44.1037;882.781;11.8163
141;200.61;26.0468;1192.59;44.4486;1066.66;10.734
142;200.706;25.1149;1192.76;44.531;1141.64;10.8112
143;200.788;24.2763;1192.53;45.7785;1111.91;11.7347
144;200.871;23.2476;1192.74;44.3256;1180.36;12.3395
145;200.949;24.3103;1192.45;44.6699;1131.84;12.1377
146;201.038;23.6553;1192.33;44.386;1169.7;11.7366
147;201.129;21.114;1192.57;44.7832;1014.19;10.9662
148;201.213;26.4126;1196.82;27.8511;684.961;11.6248
149;201.306;29.7647;1192.92;26.3835;952.094;10.2515
150;201.386;24.0575;1192.95;26.8806;1015.73;12.6372
151;201.466;24.6309;1193.44;26.8929;1054.97;12.5129
152;201.546;23.4543;1192.7;27.2558;1040.19;12.8847
153;201.631;25.776;1192.67;27.2704;1071.64;11.9214
154;201.711;24.8498;1192.89;27.5202;1036.23;12.3273
155;201.791;25.0888;1192.8;27.3658;987.203;12.2831
156;201.875;23.7207;1193.15;27.2602;1004.22;12.024
157;201.957;25.3811;1192.96;27.8375;1047.92;12.0026
158;202.038;23.4638;1193.16;29.0148;952.266;12.4223
159;202.124;23.5249;1193.15;28.3073;1071.64;11.939
160;202.203;24.4589;1193.26;28.4501;987.375;12.41
161;202.294;24.2506;1193.43;27.3306;1034.17;11.2488
162;202.385;25.6642;1193.18;28.0412;1020.72;10.9213
163;202.482;21.3935;1193.43;28.0768;975.859;10.3521
164;202.567;24.7537;1193.73;27.3216;982.047;11.6286
165;202.652;24.2804;1193.49;27.2497;1049.64;11.808
166;202.731;25.8116;1193.73;26.9481;933.703;12.0211
167;202.808;25.2254;1193.65;27.0504;889.828;12.6846
168;202.89;24.2299;1193.8;27.0571;1040.36;12.7541
169;202.973;24.1303;1193.82;27.5048;1167.47;12.683
170;203.053;24.6865;1193.28;27.2428;1036.92;12.1006
171;203.139;27.4722;1193.49;27.884;1017.62;11.322
172;203.218;24.7131;1193.76;27.7127;980.844;12.9892
173;203.302;27.8545;1193.76;27.3958;1055.66;11.4997
174;203.382;24.1571;1193.36;27.5581;1046.55;12.955
175;203.461;25.0056;1193.55;27.6278;1084.19;12.5493
176;203.537;24.2114;1193.76;27.579;973.453;12.921
177;203.616;24.9531;1194.08;28.6647;985.312;12.7356
178;203.695;24.6795;1193.68;28.3619;1045.17;12.5843
179;203.771;24.3713;1193.73;27.8734;1024.16;13.1353
180;203.848;24.6062;1194.13;27.9582;995.109;12.9821
181;203.925;24.5774;1194.14;27.9944;1050.67;12.8645
182;204.002;23.8799;1194.04;27.9407;989.781;13.1346
183;204.082;25.2665;1194.2;27.9792;950.547;12.3155
184;204.164;25.2419;1194.2;27.873;954.844;12.3473
185;204.242;24.9282;1194.08;28.1478;984.109;12.8351
186;204.33;27.1557;1194.14;27.9711;1131.5;11.739
187;204.405;24.7008;1194.45;27.8577;972.422;12.7631
188;204.482;24.1998;1194.45;28.0496;913.422;12.9602
189;204.565;25.1667;1194.09;27.9106;984.797;12.5475
190;204.644;25.798;1194.45;28.4364;1043.62;12.302
191;204.722;24.2406;1194.5;28.4008;973.625;12.7552
192;204.802;24.8854;1194.24;28.7786;933.359;12.9278
193;204.89;28.2218;1194.55;28.5725;1032.11;11.2079
194;204.968;25.3373;1194.55;28.6762;1038.12;12.4391
